power_on_hours,temperature,reallocated_sectors_count,reported_uncorrectable_errors,spin_retry_count,seek_error_rate,udma_crc_error_count,prediction,serial_number,timestamp
55087.93,58.4,108.54,9.42,12.45,47023.12,11.85,1.0,SN442317,2025-06-01 02:16:11
42070.52,63.19,85.47,36.5,16.07,19782.37,83.62,1.01,SN563262,2025-07-08 02:16:11
49703.63,58.5,66.03,19.81,14.28,57090.79,35.55,1.0,SN654172,2025-07-13 02:16:11
32480.65,49.06,140.03,5.78,10.22,32767.45,95.36,0.95,SN475200,2025-06-15 02:16:11
19988.15,57.47,26.55,36.64,11.45,5143.68,60.71,0.97,SN291930,2025-06-11 02:16:11
39383.84,68.22,97.78,11.56,7.3,14605.67,90.18,0.98,SN472130,2025-07-12 02:16:11
35032.41,49.98,130.78,10.76,18.63,88582.27,30.43,1.03,SN954878,2025-06-23 02:16:11
16890.47,30.36,3.97,0.0,1.03,3.87,0.0,0.0,SN370296,2025-07-31 02:16:11
15800.54,36.76,0.0,2.09,0.98,7.23,1.02,0.0,SN557022,2025-06-19 02:16:11
30645.7,65.95,119.93,24.08,16.48,16708.54,5.99,0.96,SN743663,2025-06-15 02:16:11
53652.12,51.61,69.02,33.23,8.77,14786.09,45.29,1.03,SN541294,2025-07-09 02:16:11
17184.49,32.44,1.0,1.95,0.0,8.83,1.03,0.0,SN467275,2025-06-28 02:16:11
22071.28,51.7,78.23,34.26,16.15,10227.53,37.66,1.04,SN477656,2025-07-06 02:16:11
37163.37,54.36,162.61,20.92,5.03,28423.95,87.11,1.02,SN207395,2025-07-09 02:16:11
39449.45,59.7,89.1,39.87,14.0,45524.93,44.03,0.99,SN147835,2025-07-19 02:16:11
31359.13,43.92,185.49,14.63,16.66,87317.78,100.35,0.98,SN173437,2025-07-23 02:16:11
12447.3,25.39,0.98,2.07,0.96,2.97,0.0,0.0,SN926825,2025-06-28 02:16:11
20061.82,39.08,1.98,2.03,0.0,2.89,0.0,0.0,SN649829,2025-07-30 02:16:11
55714.12,59.38,121.39,49.26,10.6,69325.55,33.17,0.97,SN144189,2025-07-23 02:16:11
13167.77,26.68,1.92,1.03,0.99,1.93,0.0,0.0,SN982098,2025-07-04 02:16:11
19816.36,36.72,2.04,1.02,1.01,2.98,0.0,0.0,SN834802,2025-06-12 02:16:11
40918.88,53.69,194.89,44.01,17.49,34656.09,66.41,0.97,SN904384,2025-06-28 02:16:11
3772.63,35.05,3.12,0.0,1.02,1.03,0.0,0.0,SN601031,2025-07-23 02:16:11
24156.87,62.81,148.6,45.34,14.23,82744.68,90.04,1.03,SN975651,2025-07-15 02:16:11
4119.33,38.86,2.04,0.98,0.97,5.7,0.0,0.0,SN830862,2025-06-17 02:16:11
46021.15,39.52,133.97,30.82,19.54,26196.64,7.1,0.99,SN337776,2025-06-18 02:16:11
19732.15,32.75,2.9,0.0,1.04,0.95,1.01,0.0,SN309963,2025-06-12 02:16:11
21925.47,62.17,100.94,15.36,14.46,46765.54,60.23,0.96,SN926655,2025-07-30 02:16:11
14756.11,33.54,4.11,1.01,0.0,8.95,0.0,0.0,SN571359,2025-07-03 02:16:11
24462.54,66.39,158.68,21.88,15.51,21021.77,24.88,1.0,SN877387,2025-06-07 02:16:11
41386.59,57.05,26.78,44.99,16.37,71482.96,90.98,1.04,SN566477,2025-06-08 02:16:11
7119.03,35.34,0.99,0.99,0.99,5.97,0.0,0.0,SN645803,2025-07-13 02:16:11
8349.68,26.92,4.02,0.0,0.0,9.09,1.03,0.0,SN825337,2025-07-29 02:16:11
12231.38,35.45,0.0,0.0,0.0,1.98,0.96,0.0,SN301930,2025-06-22 02:16:11
3039.26,29.02,4.18,0.97,0.0,8.21,1.01,0.0,SN947505,2025-07-28 02:16:11
4021.14,28.18,3.13,1.03,1.03,9.17,0.0,0.0,SN241760,2025-07-06 02:16:11
53872.15,42.91,154.13,41.71,3.02,74724.44,23.67,0.99,SN726518,2025-06-17 02:16:11
15308.39,39.7,4.12,0.0,1.03,6.68,0.0,0.0,SN983812,2025-06-05 02:16:11
3086.58,37.05,0.0,0.0,0.97,0.0,0.0,0.0,SN374189,2025-06-21 02:16:11
52040.76,63.39,121.15,46.08,7.16,51663.17,29.81,1.01,SN836889,2025-07-21 02:16:11
35654.44,53.22,127.35,16.67,13.69,68394.68,54.31,1.04,SN483201,2025-07-18 02:16:11
17672.29,30.51,3.9,2.01,0.0,4.13,1.0,0.0,SN747321,2025-06-20 02:16:11
44883.99,48.8,182.65,25.1,1.93,5056.42,18.08,1.0,SN582033,2025-07-15 02:16:11
12685.2,30.57,1.0,0.0,1.03,1.02,0.0,0.0,SN373380,2025-06-14 02:16:11
9322.34,29.88,1.04,1.9,0.0,0.95,1.03,0.0,SN658044,2025-06-01 02:16:11
27959.25,58.72,135.16,30.92,11.04,83757.28,34.18,1.04,SN684273,2025-06-22 02:16:11
31472.11,66.05,93.16,21.67,11.95,47605.48,75.1,1.01,SN334402,2025-06-17 02:16:11
43563.69,58.82,26.73,46.29,16.59,68908.11,90.65,1.03,SN220095,2025-07-07 02:16:11
36102.81,56.43,15.21,28.9,17.13,95857.73,49.87,0.99,SN292254,2025-06-14 02:16:11
48688.05,54.27,133.38,23.61,14.38,16818.35,52.66,0.97,SN581737,2025-07-27 02:16:11
1477.02,25.37,0.0,0.96,0.96,9.45,0.0,0.0,SN725895,2025-07-29 02:16:11
52788.62,63.42,120.91,47.38,6.78,48496.39,30.17,0.96,SN523431,2025-06-27 02:16:11
9531.36,32.5,2.88,1.97,1.01,5.2,1.02,0.0,SN351191,2025-06-23 02:16:11
29383.28,44.05,150.63,13.47,17.91,101291.44,96.0,1.0,SN876369,2025-07-08 02:16:11
43663.03,45.31,56.41,33.67,1.93,90159.75,63.58,0.96,SN107748,2025-06-05 02:16:11
8061.35,27.78,0.0,1.96,0.0,0.0,0.99,0.0,SN746922,2025-07-31 02:16:11
27152.35,45.48,186.16,13.29,14.49,27469.74,19.17,0.95,SN948731,2025-06-24 02:16:11
12628.9,24.9,3.96,0.0,1.01,6.2,1.01,0.0,SN410184,2025-06-15 02:16:11
40884.42,57.38,25.02,45.37,15.45,72079.47,92.72,1.02,SN359773,2025-06-21 02:16:11
3004.74,39.89,3.8,0.0,1.03,2.87,1.02,0.0,SN650271,2025-06-20 02:16:11
52739.57,47.48,192.94,15.64,3.86,39412.62,25.73,1.02,SN637656,2025-06-04 02:16:11
16390.22,37.43,3.9,0.0,1.03,3.94,0.0,0.0,SN130999,2025-06-07 02:16:11
8546.73,30.68,0.0,1.03,1.0,3.93,0.0,0.0,SN761638,2025-07-17 02:16:11
47084.11,66.98,167.07,4.96,15.46,88698.43,100.25,1.0,SN158892,2025-07-25 02:16:11
2038.73,38.2,2.06,0.99,0.0,4.83,0.0,0.0,SN503766,2025-06-03 02:16:11
8149.72,33.46,3.07,0.0,0.97,1.0,0.0,0.0,SN287341,2025-07-17 02:16:11
47368.62,51.02,104.35,30.05,14.29,89990.11,100.61,0.99,SN636191,2025-06-18 02:16:11
44277.11,56.92,50.73,30.07,12.87,50157.25,6.06,1.01,SN368091,2025-07-07 02:16:11
34242.85,56.77,15.29,26.66,17.77,100376.58,50.71,1.0,SN731491,2025-06-19 02:16:11
42086.58,46.0,85.21,12.1,16.78,16415.49,19.78,0.97,SN103745,2025-06-14 02:16:11
54575.12,48.54,77.52,19.66,3.87,84696.06,87.44,0.95,SN124893,2025-07-30 02:16:11
16797.23,25.87,0.0,1.97,0.95,2.94,1.04,0.0,SN369658,2025-07-03 02:16:11
41402.94,65.94,76.72,14.91,13.39,55975.54,75.38,1.0,SN120310,2025-07-12 02:16:11
48149.92,58.3,94.82,23.09,16.76,57205.16,17.87,1.01,SN505669,2025-07-17 02:16:11
55142.41,52.01,138.44,17.04,5.13,1046.4,27.01,0.96,SN988984,2025-07-18 02:16:11
22017.01,46.98,131.16,38.14,14.52,30093.5,75.51,1.04,SN123779,2025-06-11 02:16:11
7856.24,37.79,0.0,1.96,0.0,6.85,1.05,0.0,SN153915,2025-07-19 02:16:11
28524.27,43.24,140.4,13.41,17.33,98032.25,100.73,1.03,SN631121,2025-06-04 02:16:11
26744.32,65.28,157.21,26.56,13.3,73748.23,82.82,1.03,SN194548,2025-07-19 02:16:11
17568.47,35.56,2.87,1.99,1.05,1.02,1.0,0.0,SN530145,2025-06-18 02:16:11
17142.33,26.11,3.92,1.01,1.0,2.08,1.0,0.0,SN785813,2025-07-11 02:16:11
6791.24,24.83,4.15,0.0,1.04,1.94,0.0,0.0,SN400152,2025-06-07 02:16:11
5577.86,31.42,1.0,1.9,1.01,1.95,1.03,0.0,SN289596,2025-07-08 02:16:11
47041.86,48.52,47.7,27.15,10.93,45767.57,8.08,1.05,SN318802,2025-06-07 02:16:11
29608.18,53.87,51.85,8.82,4.83,42158.59,4.9,1.0,SN354584,2025-06-23 02:16:11
39171.37,67.53,65.21,41.04,12.51,91445.67,47.62,1.01,SN731284,2025-06-30 02:16:11
5286.16,27.26,2.9,0.95,1.0,7.33,0.96,0.0,SN558777,2025-06-29 02:16:11
6997.97,24.89,1.01,1.03,1.02,3.91,0.0,0.0,SN491822,2025-06-29 02:16:11
11317.34,29.52,0.0,2.07,0.97,8.07,0.0,0.0,SN588586,2025-06-19 02:16:11
10570.54,27.77,0.0,1.92,1.0,4.05,0.97,0.0,SN673171,2025-06-10 02:16:11
19337.36,31.16,2.95,0.0,0.98,1.02,0.98,0.0,SN635764,2025-06-01 02:16:11
44572.0,38.5,206.07,10.95,4.94,48776.24,75.06,1.01,SN648007,2025-06-22 02:16:11
56963.12,67.82,117.9,37.61,6.13,7556.58,80.76,0.97,SN791810,2025-06-08 02:16:11
6316.01,36.77,3.09,1.02,0.95,9.13,1.04,0.0,SN569603,2025-07-25 02:16:11
28678.1,67.58,142.96,30.69,5.99,22554.3,22.47,0.99,SN378784,2025-06-26 02:16:11
19771.8,58.21,146.97,30.01,15.9,37152.4,57.9,0.96,SN205234,2025-07-21 02:16:11
48453.82,41.51,57.24,34.94,17.2,63370.36,56.38,1.02,SN161285,2025-07-10 02:16:11
3937.92,37.69,0.97,0.98,0.96,8.58,0.98,0.0,SN924010,2025-07-03 02:16:11
2548.01,37.46,1.96,0.0,0.0,5.78,0.0,0.0,SN710503,2025-07-02 02:16:11
4516.24,31.19,3.07,1.97,0.0,9.24,0.99,0.0,SN734615,2025-06-28 02:16:11
19252.72,32.21,0.0,0.96,0.0,5.2,0.0,0.0,SN128637,2025-06-28 02:16:11
19288.12,30.8,1.0,0.0,0.0,4.0,1.01,0.0,SN249281,2025-07-28 02:16:11
5120.4,33.81,2.0,2.01,0.0,5.97,0.0,0.0,SN829622,2025-06-07 02:16:11
56224.3,64.3,58.15,44.69,17.25,61920.5,21.04,1.02,SN385949,2025-06-08 02:16:11
48671.97,52.13,150.59,35.43,11.28,50920.56,80.09,1.04,SN594158,2025-06-03 02:16:11
2382.74,25.79,1.01,0.97,0.95,2.04,0.0,0.0,SN725599,2025-07-17 02:16:11
5818.25,28.7,2.08,0.0,0.0,8.34,0.98,0.0,SN610081,2025-06-21 02:16:11
52600.91,60.74,136.89,14.2,13.18,33943.59,95.43,1.02,SN141322,2025-06-29 02:16:11
31438.16,50.01,140.7,26.08,5.03,41638.23,63.27,1.01,SN209178,2025-06-22 02:16:11
48525.78,68.58,71.92,6.04,14.62,43773.97,43.8,1.04,SN692201,2025-07-14 02:16:11
9814.86,30.89,0.0,0.97,0.0,0.0,1.0,0.0,SN597698,2025-06-05 02:16:11
49299.58,60.33,95.19,24.21,15.64,55862.1,18.8,0.96,SN394569,2025-06-04 02:16:11
34570.98,53.44,147.52,6.95,15.73,95731.8,12.39,1.01,SN161349,2025-07-14 02:16:11
3822.86,29.77,3.1,0.98,1.0,7.13,0.98,0.0,SN860431,2025-06-20 02:16:11
14359.93,30.2,1.94,0.0,0.0,1.0,1.01,0.0,SN518228,2025-07-16 02:16:11
28881.61,66.87,100.35,16.79,10.36,85582.02,33.2,1.02,SN934673,2025-07-31 02:16:11
12328.5,36.9,0.0,0.97,0.0,8.01,0.0,0.0,SN569807,2025-06-08 02:16:11
18368.85,33.56,0.0,0.0,0.0,4.81,0.0,0.0,SN352677,2025-07-17 02:16:11
6004.86,26.25,1.01,0.0,0.0,2.07,0.0,0.0,SN996830,2025-07-17 02:16:11
6429.6,30.88,0.0,1.0,0.0,2.86,1.04,0.0,SN923080,2025-07-11 02:16:11
28107.89,63.96,92.02,16.33,16.09,93609.09,7.97,1.02,SN874981,2025-07-16 02:16:11
18024.98,32.14,0.0,1.04,0.0,4.84,0.0,0.0,SN333733,2025-06-21 02:16:11
12104.42,30.21,2.89,0.0,1.04,5.92,0.0,0.0,SN910887,2025-07-04 02:16:11
15167.35,38.97,3.07,1.04,1.01,4.77,0.0,0.0,SN399045,2025-07-25 02:16:11
42152.35,55.41,29.26,26.73,2.88,29345.83,60.48,1.01,SN725269,2025-07-19 02:16:11
31918.38,68.42,145.66,18.31,16.85,44990.71,11.31,0.98,SN235459,2025-07-07 02:16:11
4759.07,28.01,1.05,0.0,0.0,2.97,0.98,0.0,SN704538,2025-06-27 02:16:11
9346.13,32.37,0.0,1.97,1.01,7.0,0.0,0.0,SN467309,2025-06-19 02:16:11
12872.53,29.06,3.05,0.97,0.97,4.87,0.0,0.0,SN110325,2025-07-20 02:16:11
21775.06,52.69,144.87,46.05,10.75,68544.16,42.34,1.0,SN271535,2025-07-12 02:16:11
2645.42,32.7,1.9,0.0,1.01,3.96,1.04,0.0,SN786591,2025-06-28 02:16:11
58340.02,60.77,199.5,27.77,16.38,12086.26,80.26,1.02,SN202566,2025-06-28 02:16:11
3700.88,33.27,2.94,2.09,1.0,4.11,1.0,0.0,SN840851,2025-07-09 02:16:11
14947.97,37.08,0.0,0.0,0.95,8.29,0.0,0.0,SN324555,2025-06-22 02:16:11
39932.97,42.0,63.95,38.38,12.5,27072.66,67.17,0.98,SN354223,2025-07-18 02:16:11
19193.99,31.35,4.09,1.0,0.0,8.59,0.95,0.0,SN873242,2025-06-19 02:16:11
57837.26,60.08,195.79,27.26,15.27,12060.57,75.11,1.0,SN136664,2025-06-24 02:16:11
35168.71,56.27,173.26,50.52,12.73,29221.11,8.38,1.01,SN285770,2025-06-18 02:16:11
8240.94,26.77,0.0,1.03,0.97,5.23,1.03,0.0,SN389360,2025-06-02 02:16:11
30830.38,65.09,103.62,21.57,4.14,54109.22,24.07,0.98,SN964922,2025-06-26 02:16:11
46117.99,43.48,161.62,14.7,12.92,96587.13,20.14,0.97,SN796310,2025-06-03 02:16:11
7744.4,32.28,0.95,0.99,0.0,0.98,1.0,0.0,SN891753,2025-06-18 02:16:11
4717.42,30.06,1.99,1.98,1.03,4.01,1.05,0.0,SN555769,2025-06-17 02:16:11
6451.76,36.87,2.9,1.03,0.99,9.27,1.02,0.0,SN345584,2025-07-08 02:16:11
44663.65,64.95,67.88,13.51,11.72,11769.08,99.83,1.01,SN125075,2025-07-12 02:16:11
6809.93,36.13,0.97,0.98,1.05,0.96,0.0,0.0,SN387448,2025-07-18 02:16:11
6572.91,34.11,1.04,2.06,1.03,1.92,1.04,0.0,SN519737,2025-06-08 02:16:11
6567.68,25.77,4.04,2.01,1.03,9.2,0.0,0.0,SN765168,2025-06-20 02:16:11
6601.27,28.89,3.9,1.04,0.0,8.81,0.99,0.0,SN704572,2025-07-21 02:16:11
49964.28,43.29,86.84,18.61,9.85,93097.29,74.22,0.97,SN946024,2025-06-29 02:16:11
46275.32,56.44,29.75,30.62,17.65,88443.02,49.36,1.03,SN419752,2025-07-05 02:16:11
9130.65,30.38,1.99,0.0,0.97,1.91,0.0,0.0,SN851112,2025-07-25 02:16:11
26439.55,64.08,132.88,42.63,5.11,74964.96,38.11,1.03,SN104190,2025-07-14 02:16:11
6346.42,25.61,0.98,0.0,0.0,2.09,0.98,0.0,SN949136,2025-06-25 02:16:11
61955.97,50.74,71.48,14.06,15.85,94085.0,66.96,1.03,SN380005,2025-06-03 02:16:11
40207.31,53.97,83.77,13.61,3.13,37942.8,91.85,0.98,SN261517,2025-07-20 02:16:11
21147.4,51.95,74.82,35.61,16.69,10243.19,36.12,1.0,SN177732,2025-07-24 02:16:11
36694.6,43.73,72.61,16.56,11.05,53944.27,39.79,1.03,SN153647,2025-07-03 02:16:11
14983.74,37.48,1.02,1.0,1.04,8.26,0.0,0.0,SN604282,2025-06-17 02:16:11
30771.66,64.48,97.11,21.32,6.96,29983.76,33.78,0.96,SN592308,2025-06-25 02:16:11
4645.61,34.14,1.99,0.0,0.0,2.04,0.0,0.0,SN475167,2025-06-01 02:16:11
39675.41,53.51,91.17,12.58,3.0,77117.68,46.74,0.98,SN177355,2025-07-22 02:16:11
16465.82,37.84,2.0,1.02,0.99,3.01,0.0,0.0,SN176650,2025-07-15 02:16:11
28486.66,45.29,176.25,16.21,16.54,60067.81,73.4,0.97,SN767040,2025-07-31 02:16:11
12619.64,25.18,1.05,1.0,0.0,7.73,0.98,0.0,SN532569,2025-07-14 02:16:11
10230.53,38.79,0.97,0.0,0.0,1.03,0.0,0.0,SN555634,2025-06-11 02:16:11
27437.88,69.28,105.4,15.36,9.61,85890.4,34.04,0.99,SN412294,2025-07-25 02:16:11
37041.41,43.65,91.06,19.93,19.29,7869.27,7.17,1.02,SN945157,2025-06-28 02:16:11
25028.75,47.93,171.35,44.01,18.0,24274.76,97.25,1.02,SN856404,2025-07-31 02:16:11
41323.82,39.93,62.52,38.01,12.04,27044.69,62.65,1.0,SN598905,2025-06-08 02:16:11
57455.62,40.69,128.42,35.17,15.31,85745.25,52.91,1.0,SN607337,2025-06-13 02:16:11
33568.13,40.77,63.45,16.71,10.52,51204.57,89.11,1.04,SN373889,2025-06-17 02:16:11
31565.34,54.69,97.86,42.58,17.81,5788.91,5.1,0.96,SN818410,2025-07-24 02:16:11
35589.99,56.65,171.21,49.33,13.18,28786.42,7.64,0.95,SN424381,2025-07-26 02:16:11
7117.09,33.71,2.9,2.05,0.0,2.05,0.0,0.0,SN120763,2025-07-14 02:16:11
4025.95,28.46,3.84,0.96,0.0,4.03,0.99,0.0,SN933118,2025-07-03 02:16:11
2913.4,38.37,4.08,0.0,1.02,2.99,1.0,0.0,SN825625,2025-07-31 02:16:11
6800.23,34.32,3.09,1.92,0.0,1.97,0.0,0.0,SN232619,2025-06-25 02:16:11
47235.24,44.09,167.28,36.92,7.09,82823.58,44.6,1.0,SN944664,2025-06-10 02:16:11
52010.48,49.46,60.58,29.27,18.78,9318.51,63.54,1.0,SN690704,2025-07-22 02:16:11
20590.08,39.67,62.6,9.23,4.91,60348.56,38.85,0.97,SN665812,2025-06-29 02:16:11
10397.0,36.66,3.04,0.99,0.0,3.84,0.0,0.0,SN525923,2025-06-01 02:16:11
5805.58,25.7,3.87,1.0,1.03,2.96,0.98,0.0,SN982764,2025-06-16 02:16:11
48857.47,72.04,38.52,38.01,3.14,77172.78,5.7,0.99,SN170481,2025-07-03 02:16:11
13608.61,35.25,0.0,0.0,0.99,3.0,1.04,0.0,SN998855,2025-06-06 02:16:11
51749.78,38.76,179.91,16.41,14.39,74375.62,74.18,0.97,SN351659,2025-06-24 02:16:11
18181.24,31.46,0.99,1.01,0.0,9.3,0.0,0.0,SN359291,2025-07-23 02:16:11
32647.82,60.16,33.11,41.88,11.4,4122.05,22.0,0.97,SN446346,2025-07-27 02:16:11
25800.69,62.66,18.37,19.6,9.51,60659.36,13.51,0.96,SN555410,2025-06-22 02:16:11
20948.48,62.21,67.87,27.73,8.38,28896.63,93.38,0.99,SN678597,2025-06-26 02:16:11
23615.16,62.79,156.28,38.95,11.86,101448.51,25.86,1.03,SN771435,2025-07-10 02:16:11
3597.46,25.51,3.08,0.99,1.02,6.29,1.04,0.0,SN761247,2025-06-29 02:16:11
12732.76,36.13,0.0,0.0,0.0,2.01,0.99,0.0,SN614307,2025-06-21 02:16:11
42257.33,49.48,61.94,7.3,2.89,24416.05,33.06,0.95,SN993782,2025-06-30 02:16:11
30193.27,50.65,142.54,26.15,4.8,39753.03,58.17,1.05,SN836929,2025-06-19 02:16:11
22384.8,63.61,142.69,44.02,15.96,84805.46,67.2,0.96,SN119347,2025-06-14 02:16:11
40948.85,49.67,193.28,45.43,16.93,35497.89,68.01,1.0,SN328808,2025-06-21 02:16:11
3230.02,33.97,0.0,0.0,0.0,0.0,0.0,0.0,SN393781,2025-06-28 02:16:11
1678.01,36.31,3.81,0.0,0.96,8.87,0.99,0.0,SN209409,2025-06-23 02:16:11
18687.68,31.99,4.03,0.0,1.02,6.21,0.98,0.0,SN737594,2025-07-06 02:16:11
23649.22,43.98,68.44,15.19,3.94,26055.15,19.34,1.02,SN645765,2025-07-03 02:16:11
13300.13,33.44,1.01,2.02,1.01,3.02,0.96,0.0,SN476065,2025-07-12 02:16:11
53354.84,61.47,115.88,25.41,16.59,19580.25,85.32,0.96,SN683780,2025-07-03 02:16:11
16187.56,27.51,1.0,0.0,1.01,8.09,1.01,0.0,SN329367,2025-07-10 02:16:11
15116.37,37.96,0.0,1.0,1.0,0.0,0.96,0.0,SN240302,2025-07-20 02:16:11
45595.84,51.42,91.43,47.61,17.74,82318.87,54.28,0.99,SN121196,2025-06-11 02:16:11
13222.21,27.77,0.95,2.03,0.0,4.07,0.0,0.0,SN151162,2025-07-18 02:16:11
30222.83,55.94,93.06,35.02,17.52,88467.87,97.86,0.97,SN832951,2025-06-01 02:16:11
37124.21,62.42,127.95,49.25,14.66,92811.03,20.22,1.04,SN135142,2025-06-08 02:16:11
42140.88,50.83,105.88,23.57,3.94,92165.33,64.44,1.0,SN395368,2025-06-13 02:16:11
9249.04,27.09,4.16,0.0,0.0,5.04,0.0,0.0,SN482910,2025-07-10 02:16:11
31501.59,66.04,98.51,21.29,3.84,53873.99,23.83,0.98,SN730924,2025-06-01 02:16:11
43745.11,48.23,56.03,44.45,10.28,68613.04,26.83,0.98,SN973382,2025-06-23 02:16:11
14622.7,31.14,4.07,0.98,0.0,5.73,0.0,0.0,SN996826,2025-07-31 02:16:11
30668.28,46.05,182.9,15.35,15.57,90369.95,92.78,1.0,SN970490,2025-07-27 02:16:11
26364.76,40.39,46.03,44.16,4.88,30491.9,90.48,0.99,SN525149,2025-06-17 02:16:11
27849.85,60.87,49.45,11.17,12.48,1053.78,64.48,1.02,SN235461,2025-07-03 02:16:11
1947.95,27.39,0.0,1.0,1.01,1.03,0.0,0.0,SN795374,2025-06-16 02:16:11
3063.26,37.67,0.0,0.0,1.01,0.0,0.0,0.0,SN295117,2025-07-14 02:16:11
18125.55,26.06,4.0,0.0,0.0,8.17,0.0,0.0,SN564300,2025-07-29 02:16:11
1175.12,28.62,2.88,1.01,0.0,7.03,1.04,0.0,SN893804,2025-07-28 02:16:11
33243.07,60.05,41.25,24.17,3.96,79304.69,89.01,1.03,SN271422,2025-07-08 02:16:11
21551.28,66.07,179.4,45.86,3.92,32421.91,73.42,0.96,SN343370,2025-06-07 02:16:11
16268.12,38.0,3.0,1.02,1.0,5.81,0.0,0.0,SN789008,2025-07-29 02:16:11
38618.93,50.92,101.32,35.45,3.0,67738.4,33.14,1.02,SN403960,2025-07-09 02:16:11
6340.1,29.86,3.81,1.98,0.99,3.12,1.03,0.0,SN112331,2025-07-31 02:16:11
3918.55,26.17,2.03,0.0,0.96,3.95,1.04,0.0,SN971392,2025-06-01 02:16:11
12509.33,27.22,1.04,0.0,0.98,6.75,0.95,0.0,SN461995,2025-06-09 02:16:11
11900.73,29.11,0.97,1.94,0.0,8.58,0.0,0.0,SN679423,2025-07-12 02:16:11
22254.15,54.97,69.13,20.9,10.43,40051.5,49.08,0.99,SN730566,2025-06-25 02:16:11
33294.57,65.23,96.91,22.04,3.84,52479.35,25.43,0.99,SN167220,2025-06-21 02:16:11
8035.77,37.05,3.82,1.92,1.02,2.91,1.01,0.0,SN653941,2025-07-04 02:16:11
10113.01,32.79,0.96,0.0,0.98,3.11,1.01,0.0,SN851354,2025-07-06 02:16:11
15253.67,30.8,0.97,0.0,1.01,1.0,0.96,0.0,SN985455,2025-07-24 02:16:11
38835.12,50.82,185.95,9.93,18.6,56726.42,82.8,0.97,SN854008,2025-07-10 02:16:11
37361.21,47.03,88.82,6.98,9.8,47410.59,31.05,1.04,SN245640,2025-06-16 02:16:11
58011.1,39.64,51.51,36.22,4.07,95335.86,44.58,0.99,SN814689,2025-07-15 02:16:11
8737.43,36.37,3.96,0.98,0.97,6.28,0.0,0.0,SN301273,2025-07-23 02:16:11
6003.8,29.3,2.08,0.96,0.0,3.87,0.0,0.0,SN768831,2025-06-19 02:16:11
3226.38,37.17,0.0,0.0,1.0,0.0,0.0,0.0,SN237879,2025-06-01 02:16:11
41164.73,42.63,30.83,14.12,14.76,48197.67,49.99,1.0,SN535175,2025-06-04 02:16:11
42071.12,55.21,172.58,23.53,7.0,42040.64,14.84,0.96,SN853696,2025-07-05 02:16:11
4527.56,35.98,0.0,0.98,0.0,2.02,0.0,0.0,SN413227,2025-07-26 02:16:11
50485.96,41.24,58.06,32.97,16.21,58201.97,55.34,0.99,SN826596,2025-06-03 02:16:11
17717.91,25.79,3.12,1.01,0.0,6.74,1.01,0.0,SN621263,2025-07-14 02:16:11
9594.5,37.56,1.91,0.0,0.0,6.18,0.98,0.0,SN492249,2025-07-04 02:16:11
49169.8,56.81,140.98,23.6,13.49,17926.97,52.18,1.03,SN262588,2025-07-19 02:16:11
34034.27,61.13,34.12,41.37,11.21,3974.53,20.38,1.05,SN469240,2025-06-11 02:16:11
3286.37,31.4,1.05,0.98,0.0,3.01,0.0,0.0,SN360227,2025-06-26 02:16:11
11692.48,37.88,3.88,0.98,0.0,2.0,0.0,0.0,SN917917,2025-06-03 02:16:11
21837.12,39.66,51.26,18.61,3.99,100034.52,20.71,0.97,SN510580,2025-07-28 02:16:11
28512.4,62.47,137.36,32.23,10.83,77086.17,32.24,0.97,SN863256,2025-06-14 02:16:11
53959.45,56.79,195.55,17.39,5.76,62925.49,64.84,0.95,SN246751,2025-07-16 02:16:11
3368.46,30.05,1.02,0.95,0.0,2.91,0.0,0.0,SN197813,2025-07-01 02:16:11
22033.42,54.82,29.27,16.17,2.04,20151.07,84.1,0.99,SN829306,2025-06-08 02:16:11
19767.08,32.42,3.93,1.91,0.95,1.0,0.0,0.0,SN654556,2025-06-17 02:16:11
15227.84,29.1,3.07,0.97,0.0,0.0,0.0,0.0,SN260571,2025-07-20 02:16:11
46235.35,54.53,113.55,12.25,17.59,17434.29,14.44,1.04,SN430980,2025-06-28 02:16:11
10010.69,34.32,2.95,0.0,1.03,0.0,0.0,0.0,SN265014,2025-07-08 02:16:11
6471.82,26.43,3.94,2.07,0.96,8.88,0.0,0.0,SN551162,2025-07-16 02:16:11
44763.07,47.34,121.81,22.81,17.65,13824.6,92.37,1.01,SN218588,2025-07-20 02:16:11
26132.14,42.39,151.29,11.65,5.79,103065.8,24.03,1.02,SN419909,2025-06-18 02:16:11
25762.31,51.55,136.35,12.52,15.68,74567.09,88.39,0.96,SN814443,2025-06-22 02:16:11
2073.49,26.98,2.04,0.0,0.0,2.0,0.0,0.0,SN623505,2025-06-30 02:16:11
7595.73,26.99,1.92,2.01,0.97,2.91,0.0,0.0,SN347054,2025-07-27 02:16:11
18004.54,31.2,0.0,0.0,1.03,5.01,0.0,0.0,SN232838,2025-07-14 02:16:11
4124.9,33.13,1.95,1.0,0.0,4.16,0.0,0.0,SN172042,2025-07-03 02:16:11
33816.61,54.01,156.2,28.18,4.12,76794.12,22.23,1.02,SN897944,2025-06-07 02:16:11
42060.19,49.63,135.13,43.96,6.73,39151.37,53.76,1.0,SN909511,2025-07-15 02:16:11
30903.41,58.33,143.62,36.68,4.09,14926.91,8.25,0.95,SN445438,2025-07-19 02:16:11
